summary_id,skill_name,ablation_id,model_name,sample_count,total_runs,mean_mcri_total,std_mcri_total,ci95_lower,ci95_upper,mean_l3_external,mean_l4_numeric,mean_program_total,mean_math_total,mean_l5_architecture,mean_l4_mqi,p_value_vs_ab1,notes
26ed8415-ace3-4ed7-96d2-1b1e14eb40ca,jh_數學1上_FourArithmeticOperationsOfNumbers,2,qwen3-14b-nothink,1,3,71.5,0.0,71.5,71.5,3.0,5.0,45.5,26.0,17.0,0.0,,-
1f6bf72c-7165-4518-9b84-6587a8d841b2,jh_數學1上_FourArithmeticOperationsOfNumbers,3,qwen3-14b-nothink,1,3,71.5,0.0,71.5,71.5,3.0,5.0,45.5,26.0,17.0,0.0,,-
