run_id,timestamp,model_name,skill_name,ablation_id,sample_index,code_commit_hash,python_version,mcri_version,model_temperature,repetitions_planned,repetitions_completed,fail_count,pass_rate,avg_exec_time,score_l1_total,score_l1_1_syntax,score_l1_2_runtime,score_l2_total,score_l2_1_contract,score_l2_2_purity,avg_l3_total,avg_l3_1_internal,avg_l3_2_external,avg_l4_total,avg_l4_1_numeric,avg_l4_2_visual,avg_l4_3_artifacts,avg_complexity_math_ops,avg_complexity_ast_nodes,avg_complexity_loop_depth,score_program_total,score_math_total,score_l5_architecture,avg_l4_4_mqi,avg_mcri_total,source_code_path,notes,batch_id,golden_prompt_path,prompt_hash,prompt_tokens,completion_tokens,total_tokens,latency_ms,healer_applied,healer_fix_count
69b51be9-0bd3-41e2-90ad-56a73b1fe684,2026-02-15T09:57:22.747954+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,13,10,3,20,10,10,30.0,15.0,15.0,22.0,8.67,6.0,7.33,0.0,307.0,0.0,49.0,42.0,24.0,27.0,91.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab1_run03.py,"L1: AST 解析成功; 無危險函數; Import 白名單通過; Rep1 失敗: ZeroDivisionError; Rep3 失敗: ZeroDivisionError; 成功 1/3 次 | Perf: 85.41s | Tokens: In=513, Out=5667 | Fix: [No Healer - Bare LLM Output] | Fixes: Basic=0, Advanced=None | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
59e02c54-c254-4051-b5e9-c8b9b229c8f7,2026-02-15T09:57:22.753811+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,4,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,20,10,10,20,10,10,28.67,15.0,13.67,24.0,9.33,6.0,8.67,0.0,381.0,0.0,54.0,39.0,24.0,27.0,93.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab1_run04.py,"L1: AST 解析成功; 無危險函數; Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 101.34s | Tokens: In=513, Out=6679 | Fix: [No Healer - Bare LLM Output] | Fixes: Basic=0, Advanced=None | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
39aac161-5ced-4ad0-8d13-fa83c75bf9de,2026-02-15T09:57:22.760704+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,1,5,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,20,10,10,20,10,10,26.0,15.0,11.0,22.67,8.0,6.0,8.67,0.0,700.0,0.0,54.0,41.0,24.0,27.0,95.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab1_run05.py,"L1: AST 解析成功; 無危險函數; Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 149.33s | Tokens: In=513, Out=9485 | Fix: [No Healer - Bare LLM Output] | Fixes: Basic=0, Advanced=None | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
cc437491-ea7e-4fa3-a7cd-636271a84fd8,2026-02-15T09:57:22.769327+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,1,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3700.0,1.0,61.0,36.5,34.0,27.0,97.5,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab2_run01.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 30.44s | Tokens: In=1964, Out=1898 | Fix: [Minimal Healer - Infrastructure Support] | Fixes: Basic=1, Minimal=(Import Only) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
540cd4db-ac82-444b-814c-66ae0d84e4fe,2026-02-15T09:57:22.805478+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,2,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3700.0,1.0,61.0,36.0,34.0,27.0,97.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab2_run02.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 31.52s | Tokens: In=1964, Out=2049 | Fix: [Minimal Healer - Infrastructure Support] | Fixes: Basic=1, Minimal=(Import Only) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
c4f999a0-3d87-4fc2-b120-2081fe3c8f4d,2026-02-15T09:57:22.840214+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,3,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,27.33,10.0,7.33,10.0,0.0,3700.0,1.0,61.0,36.0,34.0,27.0,97.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab2_run03.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 37.93s | Tokens: In=1964, Out=2465 | Fix: [Minimal Healer - Infrastructure Support] | Fixes: Basic=1, Minimal=(Import Only) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
564ee205-555f-46f5-bafc-bfc7a4e9815c,2026-02-15T09:57:22.875299+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3700.0,1.0,61.0,37.0,34.0,27.0,98.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab2_run04.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 37.30s | Tokens: In=1964, Out=2415 | Fix: [Minimal Healer - Infrastructure Support] | Fixes: Basic=1, Minimal=(Import Only) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
d9bb55e1-8ff9-4b61-af6e-d1411beb9150,2026-02-15T09:57:22.910341+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,2,5,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3700.0,1.0,61.0,36.0,34.0,27.0,97.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab2_run05.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 26.76s | Tokens: In=1964, Out=1709 | Fix: [Minimal Healer - Infrastructure Support] | Fixes: Basic=1, Minimal=(Import Only) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
5438d472-b40a-4fb7-9f72-f352f3be5c32,2026-02-15T09:57:22.948788+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,3,1,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3489.0,1.0,67.0,36.0,40.0,27.0,103.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab3_run01.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 76.63s | Tokens: In=1964, Out=4952 | Fix: [Full Healer - Logic Repair] | Fixes: Basic=1, Advanced=(Regex=2, AST=5) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
1cb945cd-353f-4dfa-adff-686fdbd0cf8a,2026-02-15T09:57:22.994726+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3489.0,1.0,67.0,35.5,40.0,27.0,102.5,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab3_run02.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 98.59s | Tokens: In=1964, Out=6298 | Fix: [Full Healer - Logic Repair] | Fixes: Basic=1, Advanced=(Regex=2, AST=5) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
bea8c852-73b2-427a-9f1f-63653ce7b839,2026-02-15T09:57:23.028706+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,3,3,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3489.0,1.0,67.0,37.5,40.0,27.0,104.5,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab3_run03.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 69.67s | Tokens: In=1964, Out=4515 | Fix: [Full Healer - Logic Repair] | Fixes: Basic=1, Advanced=(Regex=2, AST=5) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
067ac316-b869-4ce6-ae0e-b3f5d5509cfb,2026-02-15T09:57:23.061870+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,3,4,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3489.0,1.0,67.0,35.0,40.0,27.0,102.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab3_run04.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 75.86s | Tokens: In=1964, Out=4890 | Fix: [Full Healer - Logic Repair] | Fixes: Basic=1, Advanced=(Regex=2, AST=5) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
acc2b799-f9ab-407b-8b5f-265242286303,2026-02-15T09:57:23.096282+00:00,qwen3-8b,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.2,0.7,3,3,0,1.0,0.0,16,6,10,20,10,10,30.0,15.0,15.0,28.0,10.0,8.0,10.0,0.0,3489.0,1.0,67.0,35.0,40.0,27.0,102.0,experiments\results\jh_數學1上_FourArithmeticOperationsOfNumbers\jh_數學1上_FourArithmeticOperationsOfNumbers_qwen3-8b_Ab3_run05.py,"L1: AST 解析成功; 發現禁用函數: eval; 未授權 import: flask; 全部成功 (平均 0.00s) | Perf: 54.47s | Tokens: In=1964, Out=3551 | Fix: [Full Healer - Logic Repair] | Fixes: Basic=1, Advanced=(Regex=2, AST=5) | Verify: Internal Logic Check = PASSED",,,,0,0,0,0,0,0
